user_id,age,occupation,monthly_income,city_type,date,food_expense,transport_expense,rent_expense,entertainment_expense,utilities_expense,shopping_expense,other_expense,total_expense,savings,payment_mode,overspending_flag,weekend_flag
U0014,29,Salaried,53159,Urban,2023-12-02,378,192,399,137,74,145,89,1414,10739,UPI,0,1
U0014,29,Salaried,53159,Urban,2023-12-27,326,74,530,68,56,111,153,1318,13619,Card,0,0
U0014,29,Salaried,53159,Urban,2024-06-08,390,252,571,174,101,72,19,1579,5789,UPI,0,1
U0014,29,Salaried,53159,Urban,2024-06-09,249,156,367,18,64,0,158,1012,22799,Card,0,1
U0014,29,Salaried,53159,Urban,2024-08-24,141,85,547,289,33,140,139,1374,11939,Card,0,1
U0014,29,Salaried,53159,Urban,2024-09-22,516,116,397,192,42,158,59,1480,8759,Cash,0,1
U0014,29,Salaried,53159,Urban,2024-11-25,184,197,478,159,64,0,109,1191,17429,UPI,0,0
U0014,29,Salaried,53159,Urban,2024-12-01,401,182,391,270,63,104,154,1565,6209,Cash,0,1
U0014,29,Salaried,53159,Urban,2024-12-31,169,212,385,163,89,25,133,1176,17879,Card,0,0
U0015,37,Business,52662,Semi-Urban,2023-01-08,240,189,168,127,42,90,118,974,23442,UPI,0,1
U0015,37,Business,52662,Semi-Urban,2023-02-11,253,192,376,274,93,108,136,1432,9702,Card,0,1
U0015,37,Business,52662,Semi-Urban,2023-03-03,263,302,299,109,71,0,173,1217,16152,Cash,0,0
U0015,37,Business,52662,Semi-Urban,2023-04-06,220,272,323,203,23,0,87,1128,18822,UPI,0,0
U0015,37,Business,52662,Semi-Urban,2023-05-10,391,204,295,238,50,0,0,1178,17322,Cash,0,0
U0015,37,Business,52662,Semi-Urban,2023-06-12,146,49,210,103,83,108,41,740,30462,Card,0,0
U0015,37,Business,52662,Semi-Urban,2023-07-15,523,210,307,241,88,85,99,1553,6072,Card,0,1
U0015,37,Business,52662,Semi-Urban,2023-09-01,365,78,265,96,86,84,159,1133,18672,Cash,0,0
U0015,37,Business,52662,Semi-Urban,2023-09-01,323,131,326,0,74,0,211,1064,20742,Card,0,0
U0015,37,Business,52662,Semi-Urban,2023-10-15,380,198,191,12,53,209,44,1087,20052,Cash,0,1
U0015,37,Business,52662,Semi-Urban,2023-11-18,573,178,365,296,47,0,94,1553,6072,Cash,0,1
U0015,37,Business,52662,Semi-Urban,2023-12-12,251,156,343,162,60,0,60,1032,21702,UPI,0,0
U0015,37,Business,52662,Semi-Urban,2023-12-23,243,128,186,196,106,91,26,976,23382,UPI,0,1
U0015,37,Business,52662,Semi-Urban,2024-01-25,262,123,355,102,34,25,65,966,23682,UPI,0,0
U0015,37,Business,52662,Semi-Urban,2024-02-27,352,70,296,0,63,31,89,878,26322,Card,0,0
U0015,37,Business,52662,Semi-Urban,2024-03-03,508,181,395,245,65,142,171,1707,1452,Cash,0,1
U0015,37,Business,52662,Semi-Urban,2024-04-06,409,147,198,23,96,55,70,998,22722,Cash,0,1
U0015,37,Business,52662,Semi-Urban,2024-07-06,312,191,360,116,56,10,238,1283,14172,UPI,0,1
U0015,37,Business,52662,Semi-Urban,2024-07-18,207,254,267,189,68,38,154,1177,17352,Card,0,0
U0015,37,Business,52662,Semi-Urban,2024-08-16,211,230,281,93,107,0,187,1109,19392,UPI,0,0
U0015,37,Business,52662,Semi-Urban,2024-08-30,164,116,291,211,89,42,190,1103,19572,Card,0,0
U0015,37,Business,52662,Semi-Urban,2024-09-03,278,171,316,108,61,106,93,1133,18672,Cash,0,0
U0015,37,Business,52662,Semi-Urban,2024-10-07,360,181,321,148,44,9,149,1212,16302,UPI,0,0
U0016,44,Freelancer,89575,Urban,2023-02-14,230,313,1018,157,199,0,3,1920,31975,UPI,0,0
U0016,44,Freelancer,89575,Urban,2023-02-25,342,170,795,166,162,274,98,2007,29365,Card,0,1
U0016,44,Freelancer,89575,Urban,2023-02-27,367,124,924,193,71,136,115,1930,31675,Cash,0,0
U0016,44,Freelancer,89575,Urban,2023-03-03,140,332,652,252,100,58,194,1728,37735,UPI,0,0
U0016,44,Freelancer,89575,Urban,2023-06-25,312,190,736,72,123,133,154,1720,37975,Cash,0,1
U0016,44,Freelancer,89575,Urban,2023-06-27,240,256,912,78,119,175,77,1857,33865,Card,0,0
U0016,44,Freelancer,89575,Urban,2024-01-25,213,123,837,294,104,0,0,1571,42445,Card,0,0
U0016,44,Freelancer,89575,Urban,2024-05-17,156,280,793,82,66,26,88,1491,44845,UPI,0,0
U0016,44,Freelancer,89575,Urban,2024-05-28,295,103,740,266,127,60,90,1681,39145,UPI,0,0
U0016,44,Freelancer,89575,Urban,2024-06-22,165,112,843,323,73,97,72,1685,39025,Card,0,1
U0016,44,Freelancer,89575,Urban,2024-07-29,416,359,794,122,164,111,64,2030,28675,UPI,0,0
U0016,44,Freelancer,89575,Urban,2024-08-14,310,357,769,117,85,186,74,1898,32635,UPI,0,0
U0016,44,Freelancer,89575,Urban,2024-09-14,202,231,777,71,68,208,169,1726,37795,UPI,0,1
U0016,44,Freelancer,89575,Urban,2024-09-15,591,211,846,297,201,68,139,2353,18985,Card,0,1
U0016,44,Freelancer,89575,Urban,2024-10-30,327,250,798,222,122,176,42,1937,31465,Cash,0,0
U0016,44,Freelancer,89575,Urban,2024-11-04,353,240,844,64,90,95,125,1811,35245,Card,0,0
U0016,44,Freelancer,89575,Urban,2024-11-09,236,85,888,404,55,105,162,1935,31525,UPI,0,1
U0017,54,Business,143252,Urban,2023-04-29,685,164,1117,210,186,136,80,2578,65912,Cash,0,1
U0017,54,Business,143252,Urban,2023-06-07,297,132,1495,342,210,216,112,2804,59132,Card,0,0
U0017,54,Business,143252,Urban,2023-07-09,490,87,1097,94,231,249,43,2291,74522,UPI,0,1
U0017,54,Business,143252,Urban,2023-09-08,132,300,1035,230,152,240,5,2094,80432,UPI,0,0
U0017,54,Business,143252,Urban,2023-11-03,578,321,1164,432,212,26,171,2904,56132,UPI,0,0
U0017,54,Business,143252,Urban,2023-11-19,271,202,1321,133,235,394,86,2642,63992,Cash,0,1
U0017,54,Business,143252,Urban,2023-12-26,261,178,1104,291,165,210,125,2334,73232,Card,0,0
U0017,54,Business,143252,Urban,2024-01-17,500,126,991,225,157,159,189,2347,72842,Card,0,0
U0017,54,Business,143252,Urban,2024-01-27,313,156,1241,497,247,177,16,2647,63842,UPI,0,1
U0017,54,Business,143252,Urban,2024-03-14,368,370,1527,109,135,149,52,2710,61952,UPI,0,0
U0017,54,Business,143252,Urban,2024-05-10,463,287,1113,164,283,49,193,2552,66692,Card,0,0
U0017,54,Business,143252,Urban,2024-05-13,279,136,1597,406,121,206,85,2830,58352,UPI,0,0
U0017,54,Business,143252,Urban,2024-06-16,355,118,1521,292,112,0,121,2519,67682,Cash,0,1
U0017,54,Business,143252,Urban,2024-07-11,392,196,1104,317,204,64,182,2459,69482,Card,0,0
U0017,54,Business,143252,Urban,2024-07-21,485,238,1195,73,254,263,179,2687,62642,Card,0,1
U0017,54,Business,143252,Urban,2024-08-09,296,327,1064,86,263,227,151,2414,70832,UPI,0,0
U0017,54,Business,143252,Urban,2024-08-09,222,201,1010,279,69,0,143,1924,85532,Card,0,0
U0017,54,Business,143252,Urban,2024-09-01,209,203,1464,0,244,348,175,2637,64142,Cash,0,1
U0017,54,Business,143252,Urban,2024-10-26,184,272,1152,467,229,65,12,2381,71822,UPI,0,1
U0017,54,Business,143252,Urban,2024-10-26,558,208,1270,314,129,339,89,2907,56042,UPI,0,1
U0017,54,Business,143252,Urban,2024-11-03,118,126,1618,155,146,97,119,2379,71882,Cash,0,1
U0017,54,Business,143252,Urban,2024-11-26,383,311,1371,398,167,264,143,3037,52142,Card,0,0
U0017,54,Business,143252,Urban,2024-12-18,397,114,1549,284,186,217,63,2810,58952,Card,0,0
U0017,54,Business,143252,Urban,2024-12-22,650,109,1586,410,145,12,138,3050,51752,Card,0,1
U0018,47,Freelancer,100982,Urban,2023-02-07,202,134,1027,125,174,95,172,1929,43112,Cash,0,0
U0018,47,Freelancer,100982,Urban,2023-04-27,371,149,1052,115,167,145,55,2054,39362,UPI,0,0
U0018,47,Freelancer,100982,Urban,2023-05-23,124,200,934,41,84,85,97,1565,54032,Cash,0,0
U0018,47,Freelancer,100982,Urban,2023-08-13,664,90,759,254,71,222,211,2271,32852,UPI,0,1
U0018,47,Freelancer,100982,Urban,2023-08-27,588,187,1175,475,154,183,119,2881,14552,UPI,0,1
U0018,47,Freelancer,100982,Urban,2023-09-22,418,352,852,318,112,15,166,2233,33992,Card,0,0
U0018,47,Freelancer,100982,Urban,2023-09-29,216,221,1032,234,118,95,141,2057,39272,UPI,0,0
U0018,47,Freelancer,100982,Urban,2023-10-19,457,295,1089,82,63,117,80,2183,35492,UPI,0,0
U0018,47,Freelancer,100982,Urban,2024-04-20,279,188,1153,41,161,203,159,2184,35462,Card,0,1
U0018,47,Freelancer,100982,Urban,2024-05-23,358,168,768,99,121,64,177,1755,48332,Card,0,0
U0018,47,Freelancer,100982,Urban,2024-09-03,313,280,705,337,77,110,58,1880,44582,UPI,0,0
U0018,47,Freelancer,100982,Urban,2024-09-06,468,358,950,71,97,177,133,2254,33362,Card,0,0
U0018,47,Freelancer,100982,Urban,2024-09-07,516,167,1130,101,60,12,167,2153,36392,UPI,0,1
U0018,47,Freelancer,100982,Urban,2024-10-31,253,190,997,92,101,162,200,1995,41132,UPI,0,0
U0019,24,Student,12858,Urban,2023-04-19,162,100,151,100,15,46,203,777,-10452,Card,1,0
U0019,24,Student,12858,Urban,2023-04-21,387,242,96,0,32,13,135,862,-13002,UPI,1,0
U0019,24,Student,12858,Urban,2023-06-09,217,279,126,148,35,86,101,992,-16902,Cash,1,0
U0019,24,Student,12858,Urban,2023-06-11,396,77,153,34,42,122,19,843,-12432,Card,1,1
U0019,24,Student,12858,Urban,2023-08-30,234,166,162,0,33,0,117,670,-7242,Cash,1,0
U0019,24,Student,12858,Urban,2023-09-04,265,155,100,88,0,17,124,749,-9612,Cash,1,0
U0019,24,Student,12858,Urban,2023-10-26,291,120,121,38,17,0,52,639,-6312,UPI,1,0
U0019,24,Student,12858,Urban,2023-12-11,302,313,92,34,48,40,34,863,-13032,UPI,1,0
U0019,24,Student,12858,Urban,2023-12-26,238,248,144,7,2,40,117,796,-11022,Cash,1,0
U0019,24,Student,12858,Urban,2024-02-26,305,123,148,37,21,1,108,743,-9432,Cash,1,0
U0019,24,Student,12858,Urban,2024-03-06,288,206,142,19,30,34,108,827,-11952,Cash,1,0
U0019,24,Student,12858,Urban,2024-04-01,142,307,121,91,11,24,75,771,-10272,UPI,1,0
U0019,24,Student,12858,Urban,2024-04-04,267,331,146,127,0,16,83,970,-16242,Card,1,0
U0019,24,Student,12858,Urban,2024-04-18,325,173,136,0,18,50,137,831,-12072,UPI,1,0
U0019,24,Student,12858,Urban,2024-04-27,296,89,127,50,24,77,78,741,-9372,Cash,1,1
U0019,24,Student,12858,Urban,2024-07-16,310,310,150,7,0,0,67,844,-12462,Cash,1,0
U0019,24,Student,12858,Urban,2024-07-17,197,318,79,60,27,16,174,871,-13272,UPI,1,0
U0020,24,Student,11892,Urban,2023-01-27,255,300,81,16,0,9,55,716,-9588,UPI,1,0
U0020,24,Student,11892,Urban,2023-02-12,277,197,98,49,37,155,32,845,-13458,Cash,1,1
U0020,24,Student,11892,Urban,2023-02-15,328,307,120,0,31,116,85,982,-17568,Cash,1,0
U0020,24,Student,11892,Urban,2023-02-16,290,332,96,0,38,0,175,923,-15798,Cash,1,0
U0020,24,Student,11892,Urban,2023-05-13,334,157,76,176,16,0,139,898,-15048,Card,1,1
U0020,24,Student,11892,Urban,2023-05-15,180,208,85,44,0,25,80,622,-6768,UPI,1,0
U0020,24,Student,11892,Urban,2023-06-02,242,130,78,19,41,85,132,727,-9918,UPI,1,0
U0020,24,Student,11892,Urban,2023-06-16,234,121,75,0,9,0,59,493,-2898,Card,1,0
U0020,24,Student,11892,Urban,2023-06-18,211,228,90,40,35,28,0,632,-7068,Cash,1,1
U0020,24,Student,11892,Urban,2023-07-23,309,237,102,44,14,10,140,856,-13788,Cash,1,1
U0020,24,Student,11892,Urban,2023-10-11,251,154,121,91,32,0,106,755,-10758,Cash,1,0
U0020,24,Student,11892,Urban,2023-12-16,288,182,136,110,28,51,136,931,-16038,UPI,1,1
U0020,24,Student,11892,Urban,2024-01-20,190,205,98,166,11,1,115,786,-11688,Cash,1,1
U0020,24,Student,11892,Urban,2024-02-06,271,175,141,72,19,94,243,1015,-18558,UPI,1,0
U0020,24,Student,11892,Urban,2024-03-09,420,226,104,164,5,0,106,1025,-18858,Cash,1,1
U0020,24,Student,11892,Urban,2024-05-15,220,335,83,0,11,72,38,759,-10878,UPI,1,0
U0020,24,Student,11892,Urban,2024-06-19,179,291,113,0,37,34,114,745,-10458,Cash,1,0
U0020,24,Student,11892,Urban,2024-09-22,375,199,107,74,8,0,106,869,-14178,UPI,1,1
U0020,24,Student,11892,Urban,2024-10-30,206,140,92,114,23,66,105,746,-10488,Card,1,0
U0021,34,Salaried,137845,Urban,2023-01-29,577,119,1036,475,126,211,106,2650,58345,Card,0,1
U0021,34,Salaried,137845,Urban,2023-03-10,445,255,1037,329,236,228,162,2692,57085,Card,0,0
U0021,34,Salaried,137845,Urban,2023-03-12,548,160,1299,510,173,345,62,3097,44935,Cash,0,1
U0021,34,Salaried,137845,Urban,2023-05-07,389,158,1578,596,200,360,132,3413,35455,UPI,0,1
U0021,34,Salaried,137845,Urban,2023-06-06,295,207,1557,283,180,276,103,2901,50815,Card,0,0
U0021,34,Salaried,137845,Urban,2023-09-22,229,171,1526,183,134,17,129,2389,66175,UPI,0,0
U0021,34,Salaried,137845,Urban,2023-09-30,229,212,1492,274,157,130,145,2639,58675,UPI,0,1
U0021,34,Salaried,137845,Urban,2023-10-25,299,115,1145,403,108,87,72,2229,70975,Card,0,0
U0021,34,Salaried,137845,Urban,2023-12-12,405,288,1429,193,248,192,68,2823,53155,UPI,0,0
U0021,34,Salaried,137845,Urban,2023-12-30,335,101,964,218,81,39,16,1754,85225,Cash,0,1
U0021,34,Salaried,137845,Urban,2024-02-18,677,134,1172,216,177,0,159,2535,61795,Card,0,1
U0021,34,Salaried,137845,Urban,2024-05-08,184,306,1148,265,146,68,62,2179,72475,UPI,0,0
U0021,34,Salaried,137845,Urban,2024-09-12,308,287,1093,338,239,163,202,2630,58945,Cash,0,0
U0021,34,Salaried,137845,Urban,2024-10-02,364,179,1005,243,158,146,123,2218,71305,Cash,0,0
U0021,34,Salaried,137845,Urban,2024-10-03,542,177,929,140,138,15,58,1999,77875,UPI,0,0
U0021,34,Salaried,137845,Urban,2024-10-04,467,322,1205,96,210,256,38,2594,60025,Card,0,0
U0022,49,Freelancer,35939,Urban,2023-03-29,232,196,290,56,96,0,20,890,9239,UPI,0,0
U0022,49,Freelancer,35939,Urban,2023-04-06,325,345,302,71,44,46,41,1174,719,UPI,0,0
U0022,49,Freelancer,35939,Urban,2023-04-29,336,191,375,43,46,17,10,1018,5399,Cash,0,1
U0022,49,Freelancer,35939,Urban,2023-04-30,472,85,281,97,58,26,87,1106,2759,Cash,0,1
U0022,49,Freelancer,35939,Urban,2023-05-03,340,154,424,47,22,12,100,1099,2969,Cash,0,0
U0022,49,Freelancer,35939,Urban,2023-05-10,314,208,351,162,36,34,23,1128,2099,Card,0,0
U0022,49,Freelancer,35939,Urban,2023-05-23,317,226,354,102,63,0,126,1188,299,Cash,0,0
U0022,49,Freelancer,35939,Urban,2023-06-06,169,288,290,167,75,148,81,1218,-601,UPI,1,0
U0022,49,Freelancer,35939,Urban,2023-07-04,174,213,413,127,46,39,150,1162,1079,Card,0,0
U0022,49,Freelancer,35939,Urban,2023-09-02,457,206,365,68,32,56,129,1313,-3451,UPI,1,1
U0022,49,Freelancer,35939,Urban,2023-10-01,217,138,345,192,19,0,51,962,7079,Cash,0,1
U0022,49,Freelancer,35939,Urban,2023-12-03,339,140,347,140,88,0,103,1157,1229,Cash,0,1
U0022,49,Freelancer,35939,Urban,2023-12-15,159,277,347,0,26,138,5,941,7709,Card,0,0
U0022,49,Freelancer,35939,Urban,2023-12-19,175,108,388,67,39,0,57,834,10919,UPI,0,0
U0022,49,Freelancer,35939,Urban,2024-01-13,570,206,316,113,56,196,66,1523,-9751,UPI,1,1
U0022,49,Freelancer,35939,Urban,2024-02-25,357,250,425,68,9,109,1,1219,-631,UPI,1,1
U0022,49,Freelancer,35939,Urban,2024-03-04,318,203,350,29,21,12,112,1045,4589,Cash,0,0
U0022,49,Freelancer,35939,Urban,2024-04-11,262,225,341,98,79,106,165,1276,-2341,Card,1,0
U0022,49,Freelancer,35939,Urban,2024-04-12,68,173,351,54,14,0,175,835,10889,UPI,0,0
U0022,49,Freelancer,35939,Urban,2024-04-28,235,113,388,102,76,127,185,1226,-841,UPI,1,1
U0022,49,Freelancer,35939,Urban,2024-06-09,411,218,267,122,87,0,186,1291,-2791,UPI,1,1
U0022,49,Freelancer,35939,Urban,2024-06-26,316,228,409,165,67,2,68,1255,-1711,Cash,1,0
U0022,49,Freelancer,35939,Urban,2024-06-30,178,225,375,0,52,0,151,928,8099,Card,0,1
U0022,49,Freelancer,35939,Urban,2024-07-06,195,113,254,59,1,33,136,791,12209,Cash,0,1
U0022,49,Freelancer,35939,Urban,2024-07-12,304,294,384,5,95,0,104,1186,359,Cash,0,0
U0022,49,Freelancer,35939,Urban,2024-08-09,371,163,372,62,39,0,113,1120,2339,UPI,0,0
U0022,49,Freelancer,35939,Urban,2024-08-12,169,232,307,64,24,25,55,876,9659,UPI,0,0
U0022,49,Freelancer,35939,Urban,2024-09-22,490,113,312,193,74,59,43,1284,-2581,UPI,1,1
U0022,49,Freelancer,35939,Urban,2024-10-18,270,247,304,63,26,26,47,983,6449,Cash,0,0
U0022,49,Freelancer,35939,Urban,2024-10-23,323,330,301,0,41,109,78,1169,869,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-01-03,292,215,18,21,37,53,212,848,14640,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-01-11,217,258,26,56,19,71,161,808,15840,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-02-10,247,212,15,66,66,0,129,735,18030,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-03-19,335,207,3,159,55,65,181,1005,9930,UPI,0,1
U0023,28,Freelancer,40080,Rural,2023-04-06,381,135,52,146,54,4,155,927,12270,Cash,0,0
U0023,28,Freelancer,40080,Rural,2023-06-07,289,222,44,31,58,88,107,839,14910,Card,0,0
U0023,28,Freelancer,40080,Rural,2023-06-12,296,183,22,150,89,16,120,876,13800,Cash,0,0
U0023,28,Freelancer,40080,Rural,2023-06-15,223,281,51,65,84,74,211,989,10410,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-07-18,254,159,86,171,41,11,59,781,16650,Card,0,0
U0023,28,Freelancer,40080,Rural,2023-07-20,137,221,69,106,57,0,61,651,20550,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-07-28,360,311,30,99,83,0,50,933,12090,Cash,0,0
U0023,28,Freelancer,40080,Rural,2023-08-18,414,132,12,112,70,0,90,830,15180,Cash,0,0
U0023,28,Freelancer,40080,Rural,2023-09-06,297,260,100,161,71,44,104,1037,8970,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-09-14,132,335,36,63,87,35,178,866,14100,Card,0,0
U0023,28,Freelancer,40080,Rural,2023-09-18,366,105,17,21,49,0,72,630,21180,Card,0,0
U0023,28,Freelancer,40080,Rural,2023-10-10,152,136,51,30,8,0,192,569,23010,Card,0,0
U0023,28,Freelancer,40080,Rural,2023-10-19,168,336,112,46,77,51,156,946,11700,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-11-08,184,120,91,105,39,0,164,703,18990,UPI,0,0
U0023,28,Freelancer,40080,Rural,2023-11-30,216,302,68,3,58,0,62,709,18810,Card,0,0
U0023,28,Freelancer,40080,Rural,2023-12-06,131,245,6,180,55,0,161,778,16740,Cash,0,0
U0023,28,Freelancer,40080,Rural,2023-12-20,103,110,50,105,2,59,177,606,21900,Card,0,0
U0023,28,Freelancer,40080,Rural,2024-01-31,308,168,0,0,58,23,111,662,20220,UPI,0,0
U0023,28,Freelancer,40080,Rural,2024-02-20,199,246,22,114,46,39,164,830,15180,UPI,0,0
U0023,28,Freelancer,40080,Rural,2024-02-26,296,284,81,0,40,43,135,871,13950,UPI,0,0
U0023,28,Freelancer,40080,Rural,2024-03-03,470,148,84,96,50,0,108,956,11400,Cash,0,1
U0023,28,Freelancer,40080,Rural,2024-04-04,329,92,39,139,71,1,71,742,17820,UPI,0,0
U0023,28,Freelancer,40080,Rural,2024-04-11,168,203,7,68,41,25,118,630,21180,UPI,0,0
U0023,28,Freelancer,40080,Rural,2024-05-22,162,130,13,108,69,72,90,644,20760,UPI,0,0
U0023,28,Freelancer,40080,Rural,2024-08-16,271,147,91,118,70,0,11,708,18840,Card,0,0
U0023,28,Freelancer,40080,Rural,2024-08-19,203,343,92,163,82,84,46,1013,9690,Card,0,0
U0023,28,Freelancer,40080,Rural,2024-09-10,277,226,6,153,24,16,121,823,15390,Cash,0,0
U0023,28,Freelancer,40080,Rural,2024-10-18,363,178,43,136,44,126,111,1001,10050,Card,0,0
U0023,28,Freelancer,40080,Rural,2024-10-23,279,178,93,63,82,114,120,929,12210,Cash,0,0
U0023,28,Freelancer,40080,Rural,2024-10-27,481,78,6,163,37,37,197,999,10110,UPI,0,1
U0023,28,Freelancer,40080,Rural,2024-11-02,178,150,13,106,89,105,169,810,15780,Card,0,1
U0023,28,Freelancer,40080,Rural,2024-11-26,194,104,76,34,27,90,162,687,19470,Card,0,0
U0023,28,Freelancer,40080,Rural,2024-12-20,404,260,63,135,38,38,144,1082,7620,UPI,0,0
U0024,23,Student,10575,Urban,2023-01-01,257,116,113,8,20,21,233,768,-12465,UPI,1,1
U0024,23,Student,10575,Urban,2023-01-17,165,110,72,24,13,0,40,424,-2145,UPI,1,0
U0024,23,Student,10575,Urban,2023-02-04,346,203,122,160,5,78,50,964,-18345,Cash,1,1
U0024,23,Student,10575,Urban,2023-03-27,412,180,69,79,8,23,190,961,-18255,Card,1,0
U0024,23,Student,10575,Urban,2023-05-16,142,155,117,100,0,0,190,704,-10545,Cash,1,0
U0024,23,Student,10575,Urban,2023-05-25,202,288,92,148,23,0,120,873,-15615,Cash,1,0
U0024,23,Student,10575,Urban,2023-05-29,184,160,97,82,16,0,130,669,-9495,Cash,1,0
U0024,23,Student,10575,Urban,2023-06-15,290,155,98,49,11,0,99,702,-10485,Cash,1,0
U0024,23,Student,10575,Urban,2023-08-19,320,172,93,72,16,62,122,857,-15135,UPI,1,1
U0024,23,Student,10575,Urban,2023-10-23,351,380,103,68,23,91,121,1137,-23535,UPI,1,0
U0024,23,Student,10575,Urban,2023-11-06,141,219,76,36,35,40,29,576,-6705,UPI,1,0
U0024,23,Student,10575,Urban,2023-11-16,364,284,114,88,4,0,91,945,-17775,UPI,1,0
U0024,23,Student,10575,Urban,2023-12-10,353,224,93,0,0,0,53,723,-11115,UPI,1,1
U0024,23,Student,10575,Urban,2024-01-05,359,215,109,46,10,25,184,948,-17865,UPI,1,0
U0024,23,Student,10575,Urban,2024-01-06,327,124,96,114,11,85,53,810,-13725,Cash,1,1
U0024,23,Student,10575,Urban,2024-01-07,370,185,110,10,4,3,176,858,-15165,Card,1,1
U0024,23,Student,10575,Urban,2024-03-06,222,252,80,35,34,32,113,768,-12465,Cash,1,0
U0024,23,Student,10575,Urban,2024-05-08,250,151,69,106,5,0,192,773,-12615,UPI,1,0
U0024,23,Student,10575,Urban,2024-05-16,265,320,126,139,2,48,72,972,-18585,Cash,1,0
U0024,23,Student,10575,Urban,2024-05-24,260,167,100,77,1,19,101,725,-11175,Cash,1,0
U0024,23,Student,10575,Urban,2024-05-29,269,297,81,31,27,85,190,980,-18825,Card,1,0
U0024,23,Student,10575,Urban,2024-08-03,230,161,115,88,6,0,48,648,-8865,Cash,1,1
U0024,23,Student,10575,Urban,2024-11-27,215,166,74,49,15,52,196,767,-12435,UPI,1,0
U0024,23,Student,10575,Urban,2024-12-26,227,184,77,77,0,0,63,628,-8265,UPI,1,0
U0025,54,Salaried,54766,Urban,2023-01-05,319,353,430,197,47,57,83,1486,10186,UPI,0,0
U0025,54,Salaried,54766,Urban,2023-01-19,370,168,427,164,67,0,176,1372,13606,Card,0,0
U0025,54,Salaried,54766,Urban,2023-06-25,90,54,615,72,104,57,128,1120,21166,Card,0,1
U0025,54,Salaried,54766,Urban,2023-08-03,190,122,487,26,70,116,182,1193,18976,UPI,0,0
U0025,54,Salaried,54766,Urban,2023-08-18,322,258,585,133,88,129,76,1591,7036,UPI,0,0
U0025,54,Salaried,54766,Urban,2023-09-23,501,154,524,285,64,53,58,1639,5596,Cash,0,1
U0025,54,Salaried,54766,Urban,2023-10-18,279,334,381,119,93,22,155,1383,13276,UPI,0,0
U0025,54,Salaried,54766,Urban,2023-10-30,304,331,388,27,67,16,47,1180,19366,Card,0,0
U0025,54,Salaried,54766,Urban,2023-11-26,253,163,543,239,129,76,84,1487,10156,UPI,0,1
U0025,54,Salaried,54766,Urban,2023-12-19,278,206,450,139,71,46,139,1329,14896,Card,0,0
U0025,54,Salaried,54766,Urban,2024-01-06,258,242,557,216,104,48,117,1542,8506,Cash,0,1
U0025,54,Salaried,54766,Urban,2024-02-02,285,81,621,26,130,87,237,1467,10756,Cash,0,0
U0025,54,Salaried,54766,Urban,2024-02-06,209,340,456,162,85,45,97,1394,12946,Card,0,0
U0025,54,Salaried,54766,Urban,2024-03-01,112,192,465,213,29,88,143,1242,17506,Cash,0,0
U0025,54,Salaried,54766,Urban,2024-04-07,216,126,631,181,54,0,122,1330,14866,UPI,0,1
U0025,54,Salaried,54766,Urban,2024-05-15,290,370,550,100,67,0,107,1484,10246,Cash,0,0
U0025,54,Salaried,54766,Urban,2024-06-19,413,153,427,30,0,99,78,1200,18766,UPI,0,0
U0025,54,Salaried,54766,Urban,2024-07-16,249,134,592,151,70,130,215,1541,8536,Card,0,0
U0025,54,Salaried,54766,Urban,2024-07-21,227,224,383,329,72,0,57,1292,16006,Card,0,1
U0025,54,Salaried,54766,Urban,2024-09-24,115,182,541,133,79,88,143,1281,16336,Cash,0,0
U0025,54,Salaried,54766,Urban,2024-10-07,172,111,492,175,42,12,187,1191,19036,UPI,0,0
U0025,54,Salaried,54766,Urban,2024-11-02,406,154,614,187,110,25,49,1545,8416,Card,0,1
U0025,54,Salaried,54766,Urban,2024-11-14,233,186,546,178,67,1,218,1429,11896,Card,0,0
U0025,54,Salaried,54766,Urban,2024-12-14,484,207,437,194,90,105,122,1639,5596,Card,0,1
U0025,54,Salaried,54766,Urban,2024-12-19,108,229,575,44,58,0,37,1051,23236,UPI,0,0
U0025,54,Salaried,54766,Urban,2024-12-21,254,82,485,112,114,89,104,1240,17566,Cash,0,1
U0025,54,Salaried,54766,Urban,2024-12-26,340,223,625,195,48,89,69,1589,7096,Cash,0,0
